year,donor_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2018,UNDP,Haiti,0.097383,0.101357
2018,UNDP,Bosnia and Herzegovina,0.122696,0.127704
2018,UNDP,Tunisia,0.048503,0.050483
2018,UNDP,Dominican Republic,0.013,0.01353
2018,UNDP,Congo,8e-06,8e-06
2018,UNDP,Liberia,0.616492,0.641653
2018,UNDP,Lesotho,0.271372,0.282448
2018,UNDP,"Europe, regional",0.23386,0.243404
2018,UNDP,"Africa, regional",0.729294,0.75906
2018,UNDP,Burkina Faso,0.169668,0.176593
2018,UNDP,Guinea,0.164033,0.170728
2018,UNDP,Zambia,0.11048,0.114989
2018,UNDP,Viet Nam,0.036856,0.03836
2018,UNDP,Chad,0.272434,0.283554
2018,UNDP,Benin,0.039971,0.041603
2018,UNDP,Jamaica,0.040616,0.042274
2018,UNDP,Cabo Verde,0.081292,0.084609
2018,UNDP,Mauritius,0.1025,0.106683
2018,UNDP,"Asia, regional",0.985416,1.025634
2018,UNICEF,Morocco,0.268411,0.279367
2018,UNDP,Montenegro,0.006334,0.006592
2018,UNDP,El Salvador,0.01105,0.011502
2018,UNDP,Armenia,0.039057,0.040651
2018,UNDP,Turkmenistan,0.011681,0.012158
2018,UNDP,Bangladesh,0.030265,0.031501
2018,UNDP,Rwanda,0.014586,0.015182
2018,UNDP,Argentina,0.04038,0.042028
2018,UNDP,Mali,0.043442,0.045215
2018,UNDP,Morocco,0.062882,0.065449
2018,Charity Projects Ltd (Comic Relief),Nepal,0.141173,0.14704
2018,Charity Projects Ltd (Comic Relief),Gambia,0.053355,0.055572
2018,Charity Projects Ltd (Comic Relief),Colombia,0.309542,0.322408
2018,Charity Projects Ltd (Comic Relief),Senegal,0.045885,0.047792
2018,Charity Projects Ltd (Comic Relief),Jamaica,0.108176,0.112673
2018,UNICEF,Chad,0.143863,0.149734
2018,Charity Projects Ltd (Comic Relief),Uganda,0.325862,0.339407
2018,Charity Projects Ltd (Comic Relief),"South America, regional",0.066693,0.069465
2018,Charity Projects Ltd (Comic Relief),Argentina,0.008003,0.008336
2018,Charity Projects Ltd (Comic Relief),Solomon Islands,0.011204,0.01167
2018,Charity Projects Ltd (Comic Relief),India,0.032013,0.033344
2018,Charity Projects Ltd (Comic Relief),Bangladesh,0.056202,0.058538
2018,Charity Projects Ltd (Comic Relief),Brazil,0.045118,0.046993
2018,Charity Projects Ltd (Comic Relief),Tanzania,0.053355,0.055572
2018,Charity Projects Ltd (Comic Relief),Sierra Leone,0.058474,0.060904
2018,Charity Projects Ltd (Comic Relief),Kenya,0.245301,0.255495
2018,Charity Projects Ltd (Comic Relief),"South of Sahara, regional",0.199279,0.207562
2018,Charity Projects Ltd (Comic Relief),Malawi,0.020548,0.021402
2018,Charity Projects Ltd (Comic Relief),Zimbabwe,0.024281,0.025291
2018,Charity Projects Ltd (Comic Relief),Zambia,0.017795,0.018535
2018,Charity Projects Ltd (Comic Relief),South Africa,0.198068,0.2063
2018,Charity Projects Ltd (Comic Relief),Ethiopia,0.138404,0.144156
2018,Charity Projects Ltd (Comic Relief),Togo,0.117212,0.122083
2018,Charity Projects Ltd (Comic Relief),Liberia,0.045709,0.047609
2018,Charity Projects Ltd (Comic Relief),Democratic Republic of the Congo,0.037361,0.038914
2018,Rockefeller Foundation,Jordan,0.080168,0.092458
2018,Rockefeller Foundation,"Bilateral, unspecified",0.6625,0.764067
2018,Rockefeller Foundation,Côte d'Ivoire,0.080168,0.092458
2018,Rockefeller Foundation,Ghana,0.080168,0.092458
2018,Rockefeller Foundation,Egypt,0.080168,0.092458
2018,Rockefeller Foundation,Zambia,0.080168,0.092458
2018,Oak Foundation,Zimbabwe,0.090415,0.095338
2018,Oak Foundation,India,0.343391,0.362088
2018,Slovenia,States Ex-Yugoslavia unspecified,0.000679,0.000685
2018,Poland,Ukraine,0.276964,0.280487
2018,Poland,West Bank and Gaza Strip,0.209485,0.212149
2018,Poland,Rwanda,0.003,0.003038
2018,Poland,Belarus,0.466507,0.47244
2018,Poland,Georgia,0.25235,0.255559
2018,Poland,Lebanon,0.029992,0.030373
2018,Poland,Armenia,0.011829,0.01198
2018,UNICEF,Mauritania,0.088402,0.092011
2018,Food and Agriculture Organisation,"Africa, regional",3.10675,3.233549
2018,Food and Agriculture Organisation,"Asia, regional",2.23882,2.330196
2018,Food and Agriculture Organisation,"America, regional",1.1836,1.231907
2018,Food and Agriculture Organisation,"South America, regional",0.12605,0.131194
2018,Food and Agriculture Organisation,Paraguay,0.00508,0.005287
2018,Food and Agriculture Organisation,"Bilateral, unspecified",7.2182,7.512805
2018,Food and Agriculture Organisation,Mexico,0.06635,0.069058
2018,UNICEF,Cabo Verde,0.081136,0.084447
2018,Food and Agriculture Organisation,Ghana,0.09846,0.102479
2018,UNICEF,"Bilateral, unspecified",3.438686,3.579033
2018,Food and Agriculture Organisation,Mali,0.0464,0.048294
2018,UNICEF,Viet Nam,0.161025,0.167596
2018,Rockefeller Foundation,"Africa, regional",0.059728,0.068885
2018,Rockefeller Foundation,India,0.059728,0.068885
2018,UNICEF,Yemen,0.825172,0.85885
2018,UNICEF,Nepal,0.366119,0.381062
2018,UNICEF,Angola,0.335086,0.348761
2018,UNICEF,South Sudan,0.001422,0.00148
2018,UNICEF,Sierra Leone,1.168258,1.21594
2018,UNICEF,Iran,0.116973,0.121749
2018,UNICEF,Dominican Republic,0.120908,0.125842
2018,UNICEF,Côte d'Ivoire,0.515069,0.536092
2018,UNICEF,Zimbabwe,1.349634,1.404719
2018,UNICEF,Azerbaijan,0.42102,0.438203
2018,UNICEF,Sao Tome and Principe,0.079912,0.083174
2018,UNICEF,Rwanda,0.616291,0.641445
2018,UNICEF,Djibouti,0.013369,0.013915
2018,UNICEF,Congo,0.183775,0.191275
2018,UNICEF,Albania,0.251185,0.261436
2018,UNICEF,Central African Republic,0.527595,0.549128
2018,UNICEF,Democratic Republic of the Congo,2.95289,3.073411
2018,UNICEF,Senegal,0.698679,0.727194
2018,UNICEF,Honduras,0.108605,0.113037
2018,UNICEF,Cameroon,0.664716,0.691845
2018,UNICEF,Cambodia,0.737559,0.76766
2018,UNICEF,Jamaica,0.078617,0.081826
2018,UNICEF,Liberia,0.275547,0.286793
2018,UNICEF,Uganda,0.99967,1.040471
2018,UNICEF,Guinea-Bissau,0.351928,0.36629
2018,UNICEF,North Macedonia,0.237305,0.246989
2018,UNICEF,Haiti,0.546436,0.568738
2018,UNICEF,Lesotho,0.139469,0.145161
2018,UNICEF,Lebanon,0.10874,0.113179
2018,UNICEF,"Middle East, regional",0.305944,0.318433
2018,UNICEF,Argentina,0.380428,0.395954
2018,UNICEF,Timor-Leste,0.302487,0.314834
2018,UNICEF,West Bank and Gaza Strip,0.688593,0.716697
2018,UNICEF,Ethiopia,2.18305,2.272149
2018,UNICEF,Pakistan,1.771671,1.84398
2018,UNICEF,Belize,0.026602,0.027687
2018,UNICEF,Ukraine,0.413216,0.43008
2018,UNICEF,Madagascar,1.158823,1.206121
2018,UNICEF,Paraguay,0.081432,0.084756
2018,UNICEF,Belarus,0.002983,0.003104
2018,UNICEF,Comoros,0.303474,0.31586
2018,UNICEF,"America, regional",0.219812,0.228782
2018,UNICEF,Eswatini,0.006961,0.007245
2018,UNICEF,Kosovo,0.174254,0.181366
2018,UNICEF,Eritrea,0.217032,0.22589
2018,UNICEF,Serbia,0.010765,0.011204
2018,UNICEF,Bhutan,0.016546,0.017221
2018,UNICEF,Niger,0.472307,0.491583
2018,UNICEF,Gabon,0.079058,0.082285
2018,UNICEF,Mexico,0.533312,0.555079
2018,UNICEF,Ghana,0.821906,0.85545
2018,UNICEF,China (People's Republic of),0.921938,0.959566
2018,UNICEF,"South of Sahara, regional",0.22832,0.237637
2018,UNICEF,Ecuador,0.338896,0.352727
2018,UNICEF,Cuba,0.051697,0.053806
2018,UNICEF,Syrian Arab Republic,1.574713,1.638983
2018,UNICEF,Bosnia and Herzegovina,0.167929,0.174784
2018,UNICEF,Guinea,0.298991,0.311195
2018,UNICEF,Uzbekistan,0.826659,0.860398
2018,UNICEF,Indonesia,0.783007,0.814964
2018,UNICEF,Papua New Guinea,0.110091,0.114585
2018,UNICEF,Botswana,0.206133,0.214546
2018,UNICEF,Philippines,0.222856,0.231952
2018,UNICEF,Burundi,0.419744,0.436877
2018,UNICEF,Malawi,1.57518,1.63947
2018,UNICEF,Egypt,0.567247,0.5904
2018,UNICEF,Colombia,0.25024,0.260453
2018,UNICEF,Algeria,0.106961,0.111327
2018,UNICEF,Moldova,0.124273,0.129345
2018,UNICEF,Georgia,0.51429,0.535282
2018,UNICEF,"Far East Asia, regional",0.015779,0.016424
2018,UNICEF,Panama,0.053237,0.05541
2018,UNICEF,Mongolia,0.162515,0.169149
2018,UNICEF,Guyana,0.254863,0.265263
2018,UNICEF,El Salvador,0.192201,0.200046
2018,UNICEF,Brazil,0.318863,0.331877
2018,UNICEF,Tunisia,0.031646,0.032938
2018,UNICEF,Peru,0.193085,0.200965
2018,UNICEF,Bangladesh,0.453131,0.471626
2018,UNICEF,Guatemala,0.28317,0.294727
2018,UNICEF,Montenegro,0.111849,0.116414
2018,UNICEF,Tajikistan,0.005471,0.005695
2018,UNICEF,Sri Lanka,0.290001,0.301837
2018,UNICEF,Iraq,0.42403,0.441336
2018,UNICEF,Kazakhstan,0.196843,0.204876
2018,UNICEF,Maldives,0.141523,0.147298
2018,UNICEF,South Africa,0.10496,0.109244
2018,UNICEF,Benin,0.088915,0.092544
2018,UNICEF,Thailand,0.01507,0.015685
2018,UNICEF,"South Asia, regional",0.363228,0.378054
2018,UNICEF,Venezuela,0.103655,0.107886
2018,UNICEF,Equatorial Guinea,0.017575,0.018292
2018,UNICEF,Gambia,0.225068,0.234254
2018,UNICEF,Turkmenistan,0.030807,0.032064
2018,Arab Fund (AFESD),"Middle East, regional",0.043061,0.044818
2018,Arab Fund (AFESD),Egypt,0,0
2018,Arab Fund (AFESD),Jordan,0.248427,0.258566
2018,Arab Fund (AFESD),Lebanon,0.082809,0.086189
2018,Arab Fund (AFESD),Yemen,5.157337,5.367829
2018,OPEC Fund for International Development,"Bilateral, unspecified",0.085,0.088469
2018,Hungary,Ukraine,0.322105,0.317426
2018,Hungary,Serbia,0.012413,0.012233
2018,Saudi Arabia,Egypt,0,0
2018,Saudi Arabia,Syrian Arab Republic,1,1.040814
2018,Italy,Myanmar,0.213425,0.203349
2018,Italy,India,0.832581,0.793277
2018,Italy,Lebanon,1.431968,1.364362
2018,Italy,Ukraine,0.139552,0.132965
2018,Italy,Togo,0.097993,0.093367
2018,Canada,Nigeria,0.014434,0.017027
2018,Italy,Indonesia,0.42191,0.401991
2018,Canada,South Africa,0.014434,0.017027
2018,United Arab Emirates,Burkina Faso,0.06803,0.070806
2018,Korea,Bangladesh,0.084636,0.075575
2018,Canada,Cameroon,0.014434,0.017027
2018,Canada,Brazil,0.015051,0.017755
2018,Canada,Colombia,0.181083,0.213614
2018,Asian Development Bank,Pakistan,22.239263,23.146938
2018,Canada,Ethiopia,0.016238,0.019156
2018,Canada,Peru,0.000799,0.000942
2018,Canada,"Middle East, regional",0.09328,0.110037
2018,Canada,Burkina Faso,0.411069,0.484916
2018,Italy,Zimbabwe,0.016094,0.015334
2018,Canada,Nicaragua,0.107647,0.126984
2018,Canada,Democratic Republic of the Congo,0.348863,0.411535
2018,Canada,Senegal,0.697042,0.822262
2018,Italy,"Africa, regional",0.010622,0.010121
2018,Italy,"South of Sahara, regional",1.007041,0.959497
2018,Italy,Nepal,0.219955,0.20957
2018,Italy,Benin,0.114062,0.108678
2018,Italy,Thailand,0.044245,0.042156
2018,Italy,Tanzania,0.675733,0.643832
2018,Italy,Djibouti,0.011739,0.011184
2018,United Arab Emirates,Niger,0.08315,0.086544
2018,United Arab Emirates,Somalia,0.10075,0.104862
2018,Korea,Cambodia,0.419856,0.374907
2018,Canada,Bolivia,0.047364,0.055874
2018,Canada,Madagascar,0.060633,0.071525
2018,Canada,Cambodia,0.001618,0.001908
2018,Canada,"South America, regional",0.016238,0.019156
2018,Canada,Kenya,0.03426,0.040414
2018,Canada,Tunisia,0.231176,0.272706
2018,Canada,Haiti,1.235173,1.457066
2018,Canada,Iraq,0.193943,0.228783
2018,Luxembourg,Nepal,0.331686,0.345594
2018,United Arab Emirates,Kazakhstan,0.13461,0.140105
2018,Canada,"Bilateral, unspecified",0.105842,0.124856
2018,Canada,Uganda,0.015505,0.018291
2018,Canada,Lebanon,0.319573,0.376983
2018,Canada,Guyana,0.002665,0.003144
2018,Canada,"South of Sahara, regional",0.010117,0.011935
2018,Canada,Rwanda,0.119501,0.140969
2018,EU Institutions,Kosovo,2.714599,2.681304
2018,EU Institutions,Mexico,2.237991,2.210542
2018,EU Institutions,West Bank and Gaza Strip,69.339548,68.489094
2018,EU Institutions,Afghanistan,0.122035,0.120538
2018,OSCE,"Bilateral, unspecified",2.930816,3.050434
2018,Canada,Bangladesh,0.231464,0.273045
2018,Canada,Egypt,0.047097,0.055558
2018,EU Institutions,Lebanon,0.424761,0.419551
2018,Canada,Zimbabwe,0.03823,0.045098
2018,Canada,China (People's Republic of),0.015621,0.018428
2018,Canada,Honduras,0.141304,0.166689
2018,Canada,El Salvador,0.153079,0.180579
2018,EU Institutions,El Salvador,0.613124,0.605604
2018,EU Institutions,Bosnia and Herzegovina,0.337555,0.333415
2018,EU Institutions,Jordan,6.031464,5.957488
2018,EU Institutions,South Africa,0.108769,0.107435
2018,EU Institutions,Morocco,13.064522,12.904285
2018,Canada,Mexico,0.369337,0.435686
2018,Canada,Jordan,0.543915,0.641627
2018,Luxembourg,Mali,0.309675,0.32266
2018,Canada,"Africa, regional",0.119228,0.140646
2018,Croatia,Bosnia and Herzegovina,0.035906,0.037372
2018,Asian Development Bank,Viet Nam,0.432422,0.450071
2018,Canada,Mali,0.344172,0.406001
2018,Canada,Benin,0.041054,0.048429
2018,Canada,Ecuador,0.055944,0.065993
2018,Canada,India,0.011598,0.013681
2018,Canada,Paraguay,0.000799,0.000942
2018,Korea,Tanzania,0.250235,0.223444
2018,Korea,Morocco,0.000396,0.000354
2018,United Arab Emirates,Colombia,0.0569,0.059222
2018,Canada,Myanmar,0.001157,0.001365
2018,Canada,Guatemala,0.141304,0.166689
2018,Italy,Brazil,2.105403,2.006005
2018,Italy,Cuba,0.222092,0.211607
2018,Italy,Cabo Verde,0.330176,0.314588
2018,Korea,Indonesia,0.069643,0.062187
2018,Korea,Myanmar,0.037941,0.033879
2018,Canada,Malawi,0.019289,0.022754
2018,Canada,Afghanistan,0.966259,1.139842
2018,Asian Development Bank,China (People's Republic of),7.458635,7.763051
2018,Asian Development Bank,Bangladesh,12.0571,12.549199
2018,Asian Development Bank,Maldives,0,0
2018,Asian Development Bank,Kazakhstan,0,0
2018,Canada,Pakistan,0.019289,0.022754
2018,Korea,Haiti,2.267417,2.024664
2018,United Arab Emirates,Albania,0.05294,0.0551
2018,Korea,Nepal,0.372282,0.332424
2018,Korea,Peru,0.329337,0.294077
2018,Korea,Samoa,0.005457,0.004873
2018,Korea,Viet Nam,1.21618,1.085974
2018,Korea,Philippines,0.272104,0.242972
2018,Korea,Senegal,0.227388,0.203044
2018,United Arab Emirates,Indonesia,0.09338,0.097191
2018,United Arab Emirates,Bosnia and Herzegovina,0.03772,0.039259
2018,United Arab Emirates,Egypt,0,0
2018,United Arab Emirates,Mauritania,3.1322,3.260038
2018,Lithuania,Belarus,0.032248,0.037349
2018,Lithuania,Georgia,0.010189,0.0118
2018,Italy,Colombia,0.452487,0.431126
2018,Italy,Ethiopia,0.196754,0.187465
2018,Italy,Albania,0.695292,0.662467
2018,United Arab Emirates,Pakistan,0.05751,0.059858
2018,Canada,Nepal,0.002616,0.003086
2018,Canada,Costa Rica,0.002724,0.003213
2018,Italy,Kenya,1.606984,1.531119
2018,Italy,Mozambique,0.284767,0.271323
2018,Italy,Paraguay,0.09014,0.085884
2018,Italy,El Salvador,0.159485,0.151956
2018,Italy,Kosovo,0.096944,0.092369
2018,Italy,Afghanistan,0.136615,0.130164
2018,Italy,Bangladesh,0.124671,0.118786
2018,Italy,Cameroon,0.228946,0.21814
2018,Italy,Niger,0.033971,0.032368
2018,Italy,Madagascar,0.297967,0.283899
2018,Italy,Tunisia,0.278313,0.265173
2018,Italy,Belarus,0,0
2018,Italy,Egypt,2.210387,2.106032
2018,Italy,Jordan,2.698725,2.571316
2018,Italy,Bolivia,0.260085,0.247807
2018,Italy,Guatemala,0.098321,0.093678
2018,Italy,Bosnia and Herzegovina,0.102596,0.097753
2018,Italy,Democratic Republic of the Congo,2.106986,2.007513
2018,Italy,Türkiye,0.036362,0.034645
2018,Italy,"South America, regional",0.2383,0.227051
2018,Italy,West Bank and Gaza Strip,0.316832,0.301873
2018,United Arab Emirates,Chad,0.07634,0.079456
2018,Italy,Sudan,0.032855,0.031304
2018,Italy,Syrian Arab Republic,0.014426,0.013745
2018,Italy,"Central Asia, regional",0.007376,0.007028
2018,Italy,Senegal,0.415945,0.396307
2018,Italy,Uganda,0.046754,0.044548
2018,Italy,Serbia,0.097723,0.093109
2018,Italy,Zambia,0.08291,0.078996
2018,Italy,Peru,0.231414,0.220486
2018,Italy,South Sudan,0.214684,0.204549
2018,Italy,Argentina,0.238399,0.227145
2018,Italy,Dominican Republic,0.023962,0.02283
2018,Italy,Côte d'Ivoire,0.031483,0.029997
2018,Italy,Mauritius,0.021076,0.02008
2018,Italy,Liberia,0.014672,0.01398
2018,Italy,Malawi,0,0
2018,Italy,Guinea,0.323092,0.307839
2018,Italy,Timor-Leste,0.022265,0.021214
2018,Italy,Algeria,0.015343,0.014619
2018,Italy,Angola,0.143586,0.136808
2018,Italy,South Africa,0.063136,0.060155
2018,Italy,Ghana,0.066465,0.063327
2018,Italy,Cambodia,0.095042,0.090555
2018,Italy,Ecuador,0.206444,0.196698
2018,Italy,Papua New Guinea,0.236044,0.2249
2018,Italy,Georgia,0,0
2018,Italy,Panama,0.123672,0.117833
2018,Italy,Kazakhstan,0.263661,0.251213
2018,Italy,Rwanda,0.359147,0.342191
2018,Italy,Libya,0.295055,0.281125
2018,Italy,Sri Lanka,0.208372,0.198535
2018,Italy,Chad,0.038993,0.037152
2018,Italy,Mongolia,0.016523,0.015743
2018,Italy,China (People's Republic of),0.084971,0.08096
2018,Italy,Mexico,0.033247,0.031677
2018,Italy,Honduras,0.069133,0.065869
2018,Italy,North Macedonia,0.007376,0.007028
2018,Italy,Haiti,0.291281,0.277529
2018,Italy,Congo,0.003912,0.003728
2018,Italy,Philippines,0.255505,0.243442
2018,Italy,Armenia,0.066485,0.063346
2018,Italy,"Bilateral, unspecified",0.442582,0.421688
2018,Italy,Nigeria,0.003698,0.003523
2018,Islamic Development Bank,Indonesia,0,0
2018,United Arab Emirates,Kenya,0.57318,0.596574
2018,United Arab Emirates,Afghanistan,0.51419,0.535176
2018,United Arab Emirates,Kyrgyzstan,0.02135,0.022222
2018,United Arab Emirates,Ghana,0.0871,0.090656
2018,United Arab Emirates,Yemen,0.65615,0.682929
2018,United Arab Emirates,Uganda,0.27856,0.28993
2018,United Arab Emirates,Mongolia,0.00599,0.006234
2018,United Arab Emirates,Tanzania,0.04008,0.041716
2018,United Arab Emirates,Argentina,0.0501,0.052145
2018,United Arab Emirates,Tajikistan,0.06534,0.068007
2018,United Arab Emirates,Nepal,0.00849,0.008837
2018,United Arab Emirates,Guinea,2.64,2.747749
2018,United Arab Emirates,West Bank and Gaza Strip,5,5.20407
2018,United Arab Emirates,Benin,0.10834,0.112762
2018,United Arab Emirates,Brazil,0.01123,0.011688
2018,Korea,Mongolia,0.355736,0.317649
2018,Korea,Uzbekistan,0.019623,0.017522
2018,Korea,Sri Lanka,0.244587,0.218401
2018,Korea,Bhutan,0.005457,0.004873
2018,Korea,Madagascar,0.01613,0.014403
2018,Korea,Belarus,0.102135,0.0912
2018,Korea,Malawi,0.01613,0.014403
2018,Korea,Kyrgyzstan,0.072234,0.064501
2018,Korea,Cameroon,1.074397,0.95937
2018,Korea,Dominican Republic,0.316474,0.282591
2018,Korea,Albania,0.154065,0.137571
2018,Korea,Kenya,0.143152,0.127826
2018,Korea,Paraguay,2.425951,2.166225
2018,Korea,Bolivia,0.773198,0.690418
2018,Korea,Lao People's Democratic Republic,0.086349,0.077104
2018,Korea,Rwanda,0.169997,0.151797
2018,Korea,Côte d'Ivoire,0.004044,0.003611
2018,Korea,Uganda,0.207202,0.185019
2018,Korea,Honduras,0.120719,0.107795
2018,Korea,Ethiopia,0.153373,0.136953
2018,Korea,Tunisia,0.010915,0.009746
2018,Korea,El Salvador,0.136341,0.121744
2018,Korea,Colombia,0.103898,0.092775
2018,Korea,Jordan,0.119136,0.106381
2018,Korea,Ecuador,0.494158,0.441253
2018,Asian Development Bank,Azerbaijan,0,0
2018,Asian Development Bank,Sri Lanka,0,0
2018,Asian Development Bank,Mongolia,53.329745,55.506347
2018,Asian Development Bank,Cook Islands,0,0
2018,Asian Development Bank,"Asia, regional",0.958268,0.99738
2018,Asian Development Bank,Nepal,0.14536,0.151293
2018,Asian Development Bank,Lao People's Democratic Republic,1.440804,1.499609
2018,Asian Development Bank,Philippines,67.452678,70.205694
2018,Asian Development Bank,Fiji,0,0
2018,Asian Development Bank,Georgia,0,0
2018,Asian Development Bank,Papua New Guinea,1,1.040814
2018,Asian Development Bank,Indonesia,0,0
2018,Asian Development Bank,Armenia,0,0
2018,Asian Development Bank,Cambodia,0,0
2018,Asian Development Bank,Marshall Islands,0,0
2018,Asian Development Bank,Samoa,0,0
